16;"
  df = df[['age', 'sex', 'cp', 'trtbps', 'chol']]
  df['sex'] = df['sex'].apply(lambda x: 1 if x == 'Male' else 0)  # Convert categorical sex to binary
  df['cp'] = pd.cut(df['cp'], bins=4, labels=False)  # Discretize 'cp' column into 4 bins
  df = pd.get_dummies(df, columns=['cp'], drop_first=True)  # One-hot encode 'cp' column
  df.dropna(inplace=True)
  return df
";{0: 0.7197854205058716}
17;"
  # Selecting the five most important columns for the dataset
  df = df[['cp', 'thalachh', 'oldpeak', 'slp', 'caa']]
  
  return df
";{0: 0.7913105599666169}
18;"
  df = df[['age', 'sex', 'cp', 'thalachh', 'oldpeak']]
  return df
";{0: 0.7504315442772662}
19;"
  df = df[['age', 'exng', 'thalachh', 'cp', 'oldpeak']]
  return df
";{0: 0.7453531445055825}
20;"
  df = df[['age', 'sex', 'cp', 'trtbps', 'chol']]
  df['sex'] = df['sex'].apply(lambda x: 1 if x == 'Male' else 0)
  df['cp'] = df['cp'].map({0: 'Typical Angina', 1: 'Atypical Angina', 2: 'Non-anginal Pain', 3: 'Asymptomatic'})
  df = pd.get_dummies(df, columns=['cp'], drop_first=True)
  df.dropna(inplace=True)
  return df
";{0: -1}
21;"
  df = df[['age', 'sex', 'cp', 'trtbps', 'chol']]
  df['sex'] = df['sex'].apply(lambda x: 1 if x == 'Male' else 0)
  df = pd.get_dummies(df, columns=['cp'])
  df.dropna(inplace=True)
  return df
";{0: 0.7254744781371353}
22;"
  df = df[['cp', 'thalachh', 'oldpeak', 'caa', 'exng']]
  return df
";{0: 0.7884403709471843}
23;"
  df = df[['age', 'chol', 'thalachh', 'cp', 'oldpeak']]
  
  return df
";{0: 0.746179921152427}
24;"
  df = df[['age', 'chol', 'thalachh', 'cp', 'oldpeak']]
  df = pd.get_dummies(df, columns=['cp'], drop_first=True)
  df = df.dropna()
  return df
";{0: 0.7535880418393152}
25;"
  df = df[['age', 'chol', 'thalachh', 'cp', 'oldpeak']]
  df = pd.get_dummies(df, columns=['cp'], drop_first=True)
  df = df.dropna()
  return df
";{0: 0.7471364289360893}
26;"
  df = df[['age', 'sex', 'cp', 'trtbps', 'chol']]
  df['sex'] = df['sex'].apply(lambda x: 1 if x == 'Male' else 0)
  df = pd.get_dummies(df, columns=['cp'], drop_first=True)
  df.dropna(inplace=True)
  return df
";{0: 0.7212114454613082}
27;"
  df = df[['age', 'exng', 'thalachh', 'cp', 'oldpeak']]
  return df
";{0: 0.7453531445055825}
28;"
  df = df[['age', 'exng', 'thalachh', 'cp', 'oldpeak']]
  return df
";{0: 0.7364617857948296}
30;"
  df = df[['cp', 'thalachh', 'oldpeak', 'slp', 'caa']]
  df = pd.get_dummies(df, columns=['cp', 'slp'])
  df.dropna(inplace=True)
  
  return df
";{0: 0.7710991219211392}
31;"

  # Select only the columns cp, thalachh, oldpeak, caa, exng
  df = df[['cp', 'thalachh', 'oldpeak', 'caa', 'exng']]
  
  return df
";{0: 0.7884403709471843}
32;"
  df = df[['age', 'sex', 'cp', 'trtbps', 'chol']]
  df['sex'] = df['sex'].apply(lambda x: 1 if x == 'Male' else 0)
  df = pd.get_dummies(df, columns=['cp'], drop_first=True)
  df.dropna(inplace=True)
  return df
";{0: 0.7175240003340035}
33;"
  df = df[['age', 'chol', 'thalachh', 'cp', 'oldpeak']]
  df = pd.get_dummies(df, columns=['cp'], drop_first=True)
  df = df.dropna()
  return df
";{0: 0.7493574760011343}
34;"
  df = df[['age', 'chol', 'thalachh', 'cp', 'oldpeak']]
  df = pd.get_dummies(df, columns=['cp'])
  df.dropna(inplace=True)
  
  return df
";{0: 0.7452896793909648}
35;"
  df = df[['age', 'sex', 'cp', 'trtbps', 'chol']]
  df['sex'] = df['sex'].apply(lambda x: 1 if x == 'Male' else 0)
  df = pd.get_dummies(df, columns=['cp'])
  df.dropna(inplace=True)
  df = df[['age', 'sex', 'cp_0', 'cp_1', 'cp_2', 'cp_3']]
  return df
";{0: 0.7053724053724054}
36;"
  df = df[['age', 'exng', 'thalachh', 'cp', 'oldpeak']]
  
  return df
";{0: 0.7409815598061289}
38;"
  df = df[['age', 'chol', 'thalachh', 'cp', 'oldpeak']]
  df['cp'] = pd.Categorical(df['cp'], categories=[0, 1, 2, 3], ordered=True)
  df = pd.get_dummies(df, columns=['cp'], prefix='cp', drop_first=True)
  df = df.dropna()
  return df
";{0: 0.7471364289360893}
39;"
  df = df[['cp', 'thalachh', 'oldpeak', 'caa', 'exng']]
  df['exng'] = df['exng'].apply(lambda x: 1 if x == 1 else 0)
  return df
";{0: 0.7884403709471843}
40;"
  df = df[['age', 'chol', 'thalachh', 'cp', 'oldpeak']]
  df = pd.get_dummies(df, columns=['cp'], drop_first=True)
  df = df.dropna()
  return df
";{0: 0.7493574760011343}
41;"
  df = df[['cp', 'thalachh', 'oldpeak', 'slp', 'caa']]
  
  return df
";{0: 0.787291522420345}
42;"
  df = df[['age', 'exng', 'thalachh', 'cp', 'oldpeak']]
  
  return df
";{0: 0.7432414468117787}
43;"
  df = df[['cp', 'thalachh', 'oldpeak', 'caa', 'exng']]
  df['exng'] = df['exng'].astype(int)  # Convert 'exng' column to integer type
  return df
";{0: 0.7926484364059803}
44;"
  df = df[['age', 'chol', 'thalachh', 'cp', 'oldpeak']]
  
  return df
";{0: 0.7483304587868356}
45;"
  df = df[['age', 'exng', 'thalachh', 'cp', 'oldpeak']]
  
  return df
";{0: 0.7495837103437634}
46;"
  # Selecting relevant columns
  df = df[['age', 'sex', 'cp', 'trtbps', 'chol']]
  
  # Encoding categorical variable 'sex'
  df['sex'] = df['sex'].apply(lambda x: 1 if x == 'Male' else 0)
  
  # One-hot encoding 'cp' column
  df = pd.get_dummies(df, columns=['cp'])
  
  # Dropping rows with missing values
  df.dropna(inplace=True)
  
  return df
";{0: 0.7316283242909815}
47;"
  df = df[['age', 'chol', 'thalachh', 'cp', 'oldpeak']]
  df = pd.get_dummies(df, columns=['cp'], drop_first=True)
  df = df.dropna()
  return df
";{0: 0.7513350976508871}
48;"
  df = df[['age', 'exng', 'thalachh', 'cp', 'oldpeak']]
  return df
";{0: 0.7476482264727956}
49;"
  df = df[['age', 'sex', 'cp', 'trtbps', 'chol']]
  df['sex'] = df['sex'].apply(lambda x: 1 if x == 'Male' else 0)
  df = pd.get_dummies(df, columns=['cp'])
  df.dropna(inplace=True)
  return df
";{0: 0.7292973219599792}
50;"
    df = df[['age', 'exng', 'thalachh', 'cp', 'oldpeak']]
    
    return df
";{0: 0.7364617857948296}
51;"
  return df[['age', 'sex', 'cp', 'trtbps', 'chol']].dropna()
";{0: 0.7120818002909214}
52;"
  df = df[['age', 'chol', 'thalachh', 'cp', 'oldpeak']]
  df = pd.get_dummies(df, columns=['cp'], drop_first=True)
  df.dropna(inplace=True)
  
  return df
";{0: 0.753191019506809}
53;"
  df = df[['cp', 'thalachh', 'oldpeak', 'slp', 'caa']]
  
  return df
";{0: 0.787291522420345}
54;"
    # Selecting specific columns from the dataset
    df = df[['age', 'sex', 'cp', 'trtbps', 'chol']]
  
    # Encoding categorical variable 'sex' to numerical
    df['sex'] = df['sex'].apply(lambda x: 1 if x == 'Male' else 0)
  
    # One-hot encoding the 'cp' column to handle categorical data
    df = pd.get_dummies(df, columns=['cp'])
  
    # Dropping rows with missing values
    df.dropna(inplace=True)
  
    return df
";{0: 0.7261692672190212}
55;"
  df = df[['cp', 'thalachh', 'oldpeak', 'caa', 'exng']]
  
  return df
";{0: 0.7884403709471843}
56;"
  return df[['age', 'sex', 'cp', 'trtbps', 'chol']]  # Return only selected columns
";{0: 0.7200387895382333}
57;"
  df = df[['cp', 'thalachh', 'oldpeak', 'caa', 'exng']]
  df.dropna(inplace=True)
  return df
";{0: 0.7884403709471843}
58;"
  df = df[['age', 'exng', 'thalachh', 'cp', 'oldpeak']]
  
  return df
";{0: 0.7409815598061289}
59;"
  df = df[['cp', 'thalachh', 'oldpeak', 'slp', 'caa']]
  df = pd.get_dummies(df, columns=['cp', 'slp'])
  df.dropna(inplace=True)
  
  return df
";{0: 0.77525212738562}
60;"
  df = df[['age', 'chol', 'thalachh', 'cp', 'oldpeak']]
  df = pd.get_dummies(df, columns=['cp'], drop_first=True)
  df = df.dropna()
  return df
";{0: 0.7471364289360893}
61;"
  # Fill missing values if any
  df.fillna(0, inplace=True)
  
  return df
";{0: 0.8032222236793694}
62;"
  df = df[['age', 'chol', 'thalachh', 'cp', 'oldpeak']]
  df = pd.get_dummies(df, columns=['cp'], drop_first=True)
  df = df.dropna()
  return df
";{0: 0.7406848160328636}
63;"
  df.dropna(inplace=True)
  
  return df
";{0: 0.8128072616688492}
64;"
  df = df[['age', 'sex', 'cp', 'trtbps', 'chol']]
  df['sex'] = df['sex'].apply(lambda x: 1 if x == 'Male' else 0)
  df = pd.get_dummies(df, columns=['cp'], drop_first=True)
  df.dropna(inplace=True)
  return df
";{0: 0.71827026899072}
65;"
  df = df[['cp', 'thalachh', 'oldpeak', 'slp', 'caa']]
  df = pd.get_dummies(df, columns=['cp', 'slp'])
  df.dropna(inplace=True)
  
  return df
";{0: 0.77525212738562}
66;"
  df = df[['age', 'chol', 'thalachh', 'cp', 'oldpeak']]
  # Encoding 'cp' column with one-hot-encoding
  df = pd.get_dummies(df, columns=['cp'])
  
  return df
";{0: 0.7452896793909648}
67;"
  df = df[['age', 'sex', 'cp', 'trtbps', 'chol']]
  df = pd.get_dummies(df, columns=['sex', 'cp'])
  df.dropna(inplace=True)
  
  return df
";{0: 0.7486041406245141}
68;"
  df = df[['age', 'sex', 'cp', 'thalachh', 'chol']]
  df.dropna(inplace=True)
  df = pd.get_dummies(df, columns=['sex', 'cp'])
  return df
";{0: 0.7781947657605552}
69;"
  df = df[['age', 'sex', 'cp', 'trtbps', 'chol']]
  df = pd.get_dummies(df, columns=['cp'], drop_first=True)  # One-hot encode cp column
  df = df.dropna()  # Drop rows with missing values
  return df
";{0: 0.7541677853259027}
70;"
  df = df[['age', 'sex', 'cp', 'thalachh', 'oldpeak']]
  df.dropna(inplace=True)
  df = pd.get_dummies(df, columns=['sex', 'cp'])
  return df
";{0: 0.7507242331066005}
72;"
  df.fillna(0, inplace=True)
  return df[['age', 'sex', 'cp', 'trtbps', 'chol']]
";{0: 0.7104726048886226}
73;"
  df = df[['cp', 'thalachh', 'oldpeak', 'slp', 'caa']]
  df = pd.get_dummies(df, columns=['cp', 'slp'])
  df.dropna(inplace=True)
  
  return df
";{0: 0.77525212738562}
75;"
  df = df[['cp', 'thalachh', 'oldpeak', 'caa', 'exng']]
  df.dropna(inplace=True)
  df = pd.get_dummies(df, columns=['cp'])
  return df
";{0: 0.7892243785392921}
76;"
  df = df[['cp', 'thalachh', 'oldpeak', 'slp', 'caa']]
  df = pd.get_dummies(df, columns=['cp', 'slp'], drop_first=True)
  df.dropna(inplace=True)
  
  return df
";{0: 0.7383144597385327}
77;"
  df = df[['cp', 'thalachh', 'oldpeak', 'caa', 'exng']]
  df.dropna(inplace=True)
  return df
";{0: 0.7926484364059803}
78;"
  df.dropna(inplace=True)
  
  return df[['age', 'exng', 'thalachh', 'cp', 'oldpeak']]
";{0: 0.7409815598061289}
80;"
  df = df[['age', 'sex', 'cp', 'trtbps', 'chol']]
  df['sex'] = df['sex'].apply(lambda x: 1 if x == 'Male' else 0)
  
  return df
";{0: 0.7106368899917287}
81;"
  df.fillna(df.mean(), inplace=True)
  
  return df
";{0: 0.8100018846963184}
82;"
  df = df[['thalachh', 'oldpeak', 'slp', 'caa', 'exng']]
  df = pd.get_dummies(df, columns=['slp'])
  df.dropna(inplace=True)
  
  return df
";{0: 0.7625786266167836}
83;"
  df = df[['age', 'sex', 'cp', 'thalachh', 'chol']]
  df.dropna(inplace=True)
  df = pd.get_dummies(df, columns=['sex', 'cp'])
  return df
";{0: 0.7893887956113016}
84;"
  df = df[['age', 'sex', 'cp', 'trtbps', 'chol']]
  df['sex'] = df['sex'].apply(lambda x: 1 if x == 'Male' else 0)
  df = pd.get_dummies(df, columns=['cp'], drop_first=True)
  df.dropna(inplace=True)
  return df
";{0: 0.7258460265664776}
85;"
  df = df[['age', 'sex', 'cp', 'trtbps', 'chol']]
  df['sex'] = df['sex'].apply(lambda x: 1 if x == 'Male' else 0)
  df = pd.get_dummies(df, columns=['cp'], drop_first=True)
  df.dropna(inplace=True)
  return df
";{0: 0.7197854205058716}
86;"
  df = df[['age', 'restecg', 'thalachh', 'chol', 'exng']]
  df = pd.get_dummies(df, columns=['restecg'])
  df.dropna(inplace=True)
  
  return df
";{0: 0.7310824177260761}
88;"
  df = df[['age', 'sex', 'cp', 'trtbps', 'chol']]
  df.dropna(inplace=True)
  
  return df
";{0: 0.7200387895382333}
89;"
  return df[['cp', 'thalachh', 'oldpeak', 'caa', 'exng']].dropna()  # Return selected columns and drop NA values
";{0: 0.7884403709471843}
90;"
  df = df[['age', 'sex', 'cp', 'trtbps', 'chol']]
  df['sex'] = df['sex'].apply(lambda x: 1 if x == 'Male' else 0)
  
  return df
";{0: 0.7022452816001202}
91;"
  return df[['thalachh', 'oldpeak', 'caa', 'exng', 'chol']].dropna()  # Return selected columns and drop NA values
";{0: 0.7467844932844934}
92;"
    df = df[['age', 'sex', 'cp', 'trtbps', 'chol']]
    df['sex'] = df['sex'].apply(lambda x: 1 if x == 'Male' else 0)
    df = pd.get_dummies(df, columns=['cp'], drop_first=True)
    df.dropna(inplace=True)
    return df
";{0: 0.7175240003340035}
94;"
  df.fillna(df.mean(), inplace=True)
  
  return df
";{0: 0.7972900202895388}
95;"
  df = df[['cp', 'thalachh', 'oldpeak', 'caa', 'exng']]
  df = pd.get_dummies(df, columns=['cp'])
  df['exng'] = df['exng'].apply(lambda x: 1 if x == 'Yes' else 0)
  df.dropna(inplace=True)

  return df
";{0: 0.7819509604393188}
96;"
  df = df[['cp', 'thalachh', 'oldpeak', 'slp', 'caa']]
  df = pd.get_dummies(df, columns=['slp'], drop_first=True)
  df.dropna(inplace=True)
  
  return df
";{0: 0.7675655138251231}
97;"
  df = df[['age', 'chol', 'thalachh', 'oldpeak', 'exng']]
  df['exng'] = df['exng'].apply(lambda x: 1 if x == 'Yes' else 0)
  
  return df
";{0: 0.7334477393840222}
99;"
    df = df[['age', 'sex', 'cp', 'trtbps', 'chol']]
    df['sex'] = df['sex'].apply(lambda x: 1 if x == 'Male' else 0)
    df = pd.get_dummies(df, columns=['cp'], drop_first=True)
    df.dropna(inplace=True)
    return df
";{0: 0.71827026899072}
100;"
  df = df[['cp', 'thalachh', 'oldpeak', 'caa', 'exng']].dropna()
  return df
";{0: 0.7900495663494831}
101;"
  df = df[['age', 'sex', 'cp', 'thalachh', 'slp']]
  df.dropna(inplace=True)
  df = pd.get_dummies(df, columns=['sex', 'cp'])
  return df
";{0: 0.7656008960767763}
102;"
  df = df[['age', 'sex', 'cp', 'trtbps', 'chol']]
  df['sex'] = df['sex'].apply(lambda x: 1 if x == 'Male' else 0)
  df = pd.get_dummies(df, columns=['cp'], drop_first=True)
  df.dropna(inplace=True)
  return df
";{0: 0.7159625766830277}
104;"
  # Selecting the specified columns
  df = df[['cp', 'thalachh', 'oldpeak', 'slp', 'caa']]
  
  # One-hot encoding categorical columns
  df = pd.get_dummies(df, columns=['cp', 'slp'], drop_first=True)
  
  # Dropping rows with missing values
  df.dropna(inplace=True)
  
  return df
";{0: 0.740397793071866}
105;"
  return df[['age', 'sex', 'cp', 'trtbps', 'chol']].dropna()
";{0: 0.7120818002909214}
106;"
  df = df[['age', 'sex', 'cp', 'trtbps', 'chol']]
  df['sex'] = df['sex'].apply(lambda x: 1 if x == 'Male' else 0)
  df = pd.get_dummies(df, columns=['cp'], drop_first=True)
  df.dropna(inplace=True)
  return df
";{0: 0.7175240003340035}
107;"
  df = df[['age', 'sex', 'cp', 'trtbps', 'chol']]
  df['sex'] = df['sex'].apply(lambda x: 1 if x == 'Male' else 0)
  df = pd.get_dummies(df, columns=['cp'], drop_first=True)
  df.dropna(inplace=True)
  return df
";{0: 0.7212114454613082}
108;"
  # Keep only the specified columns
  df = df[['age', 'sex', 'cp', 'thalachh', 'oldpeak']]
  
  return df
";{0: 0.7596118721461187}
109;"
  df = df[['cp', 'thalachh', 'oldpeak', 'slp', 'caa']]
  
  return df
";{0: 0.7831385169558642}
110;"
  # Selecting top 5 important columns
  df = df[['age', 'sex', 'cp', 'trtbps', 'chol']]

  # Encoding categorical variable 'sex'
  df['sex'] = df['sex'].apply(lambda x: 1 if x == 'Male' else 0)

  # One-hot encoding 'cp' column
  df = pd.get_dummies(df, columns=['cp'])

  # Dropping rows with missing values
  df.dropna(inplace=True)

  return df
";{0: 0.7261692672190212}
111;"
  df = df[['cp', 'thalachh', 'oldpeak', 'caa', 'exng']]
  df.dropna(inplace=True)
  df = pd.get_dummies(df, columns=['cp'])
  return df
";{0: 0.7892243785392921}
112;"
  return df[['age', 'sex', 'cp', 'thalachh', 'restecg']]  # Return selected columns with potential impact on the target
";{0: 0.7661823849666315}
113;"
  df = df[['age', 'sex', 'cp', 'trtbps', 'chol']]
  df['sex'] = df['sex'].apply(lambda x: 1 if x == 'Male' else 0)
  df = pd.get_dummies(df, columns=['cp'], drop_first=True)
  df.dropna(inplace=True)
  return df
";{0: 0.723494149587735}
115;"
  df = df[['age', 'sex', 'cp', 'thalachh', 'chol']]
  df.dropna(inplace=True)
  df['sex'] = pd.factorize(df['sex'])[0]
  df = pd.get_dummies(df, columns=['cp'])
  return df
";{0: 0.7799575862733759}
116;"
    df = df[['age', 'sex', 'cp', 'trtbps', 'chol']]
    df['sex'] = df['sex'].apply(lambda x: 1 if x == 'Male' else 0)
    df = pd.get_dummies(df, columns=['cp'], drop_first=True)
    df.dropna(inplace=True)
    return df
";{0: 0.7175240003340035}
117;"
    df = df[['age', 'sex', 'thalachh', 'oldpeak', 'caa']]
    df['sex'] = df['sex'].apply(lambda x: 1 if x == 'M' else 0)
    df.dropna(inplace=True)
    
    return df
";{0: 0.7176727295692813}
118;"
  return df[['age', 'sex', 'cp', 'thalachh', 'exng']]  # Updated to include 'exng' column
";{0: 0.7488380626223091}
120;"
  df = df[['age', 'sex', 'cp', 'trtbps', 'chol']]
  df['sex'] = df['sex'].apply(lambda x: 1 if x == 'Male' else 0)
  df = pd.get_dummies(df, columns=['cp'], drop_first=True)
  df.dropna(inplace=True)
  return df
";{0: 0.7197854205058716}
122;"
  return df[['age', 'sex', 'cp', 'thalachh', 'exng']].dropna()  # Select 5 columns and drop rows with missing values
";{0: 0.7550880626223091}
123;"
  df = df[['age', 'chol', 'thalachh', 'cp', 'oldpeak']]
  # Encoding 'cp' column with one-hot-encoding
  df = pd.get_dummies(df, columns=['cp'], prefix='cp', drop_first=True)
  
  return df
";{0: 0.7576843040000935}
124;"
  df = df[['age', 'sex', 'cp', 'thalachh', 'chol']]  # Selecting relevant columns
  df.dropna(inplace=True)  # Dropping rows with missing values
  df['sex'] = df['sex'].apply(lambda x: 1 if x == 'Male' else 0)  # Convert categorical sex to binary
  df['cp'] = pd.cut(df['cp'], bins=4, labels=False)  # Discretize 'cp' column into 4 bins
  df = pd.get_dummies(df, columns=['cp'], drop_first=True)  # One-hot encode 'cp' column
  return df
";{0: 0.7648153051961126}
125;"
  # Selecting relevant columns
  df = df[['cp', 'thalachh', 'oldpeak', 'caa', 'exng']]
  
  # Dropping rows with missing values
  df.dropna(inplace=True)
  
  return df
";{0: 0.7884403709471843}
126;"
    df = df[['age', 'exng', 'thalachh', 'cp', 'oldpeak']]
    return df
";{0: 0.7409815598061289}
127;"
  return df[['age', 'sex', 'cp', 'trtbps', 'chol']].dropna()
";{0: 0.7120818002909214}
128;"
  df.dropna(inplace=True)
  
  return df
";{0: 0.7946584413421703}
129;"
  df = df[['age', 'sex', 'cp', 'thalachh', 'chol']]
  df.dropna(inplace=True)
  df['sex'] = df['sex'].apply(lambda x: 1 if x == 'Male' else 0)
  df['cp'] = pd.cut(df['cp'], bins=4, labels=False)
  df = pd.get_dummies(df, columns=['cp'], drop_first=True)
  return df
";{0: 0.7648153051961126}
130;"
  df.dropna(inplace=True)
  df = df[['age', 'sex', 'cp', 'thalachh', 'oldpeak']]
  return df
";{0: 0.752945205479452}
131;"
  df = df[['age', 'chol', 'thalachh', 'cp', 'oldpeak']]
  df = pd.get_dummies(df, columns=['cp'], drop_first=True)
  df = df.dropna()
  return df
";{0: 0.7516525579683474}
132;"
  return df[['age', 'sex', 'cp', 'thalachh', 'exng']].dropna()  # Select 5 columns and drop rows with missing values
";{0: 0.7488380626223091}
133;"
  df = df[['age', 'sex', 'cp', 'trtbps', 'chol']]
  df.fillna(df.mean(), inplace=True)
  
  return df
";{0: 0.7200387895382333}
134;"
  df.fillna(0, inplace=True)
  
  return df
";{0: 0.8167815457132676}
136;"
  df = df[['age', 'sex', 'cp', 'trtbps', 'chol']]
  df['sex'] = df['sex'].apply(lambda x: 1 if x == 'Male' else 0)
  df = pd.get_dummies(df, columns=['cp'])
  df.dropna(inplace=True)
  return df
";{0: 0.7292973219599792}
137;"
# Improved version with additional preprocessing steps
def select_columns_and_return_dataframe_v3(df: pd.DataFrame) -> pd.DataFrame:
    df = df[['cp', 'thalachh', 'oldpeak', 'slp', 'caa']]
    df['cp'] = df['cp'].apply(lambda x: 1 if x >= 2 else 0)  # Grouping cp -> Non-anginal Pain + Asymptomatic
    df['slp'] = df['slp'].map({0: 'low', 1: 'medium', 2: 'high'})  # Encoding slp as categorical
    df = pd.get_dummies(df, columns=['cp', 'slp'])
    df.dropna(inplace=True)
  
    return df
";{0: 0.7534111676443286}
138;"
  return df[['age', 'sex', 'cp', 'thalachh', 'exng']].dropna()  # Select 5 columns and drop rows with missing values
";{0: 0.7534751593965027}
140;"
    df = df[['age', 'sex', 'cp', 'trtbps', 'chol']]
    df['sex'] = df['sex'].apply(lambda x: 1 if x == 'Male' else 0)
    df = pd.get_dummies(df, columns=['cp'], drop_first=True)
    df.dropna(inplace=True)
  
    return df
";{0: 0.7212114454613082}
141;"
  df.dropna(inplace=True)
  df = df[['age', 'exng', 'thalachh', 'cp', 'oldpeak']]
  
  return df
";{0: 0.7453531445055825}
142;"
  new_df = df[['age', 'sex', 'cp', 'trtbps', 'chol']].copy()
  new_df['sex'] = new_df['sex'].apply(lambda x: 1 if x == 'Male' else 0)
  new_df = pd.get_dummies(new_df, columns=['cp'], drop_first=True)
  new_df.dropna(inplace=True)
  
  return new_df
";{0: 0.72452026899072}
143;"
  df.fillna(df.median(), inplace=True)
  df = df[['age', 'sex', 'cp', 'trtbps', 'chol']]
  return df
";{0: 0.7120818002909214}
144;"
  df = df[['age', 'sex', 'cp', 'thalachh', 'oldpeak']]
  df.dropna(inplace=True)
  df = pd.get_dummies(df, columns=['sex', 'cp'])
  return df
";{0: 0.7573908997732672}
146;"
  df = df[['age', 'chol', 'thalachh', 'cp', 'oldpeak']]
  df = pd.get_dummies(df, columns=['cp'], drop_first=True)
  df.dropna(inplace=True)
  
  return df
";{0: 0.7513350976508871}
147;"
  df = df[['age', 'sex', 'thalachh', 'slp', 'caa']]
  df.dropna(inplace=True)
  df['sex'] = df['sex'].apply(lambda x: 1 if x == 'Male' else 0)
  df = pd.get_dummies(df, columns=['slp'], drop_first=True)
  return df
";{0: 0.7066753642096109}
148;"
  df = df[['age', 'sex', 'cp', 'trtbps', 'chol']]
  df['sex'] = df['sex'].apply(lambda x: 1 if x == 'Male' else 0)
  df = pd.get_dummies(df, columns=['cp'])
  df.dropna(inplace=True)
  return df
";{0: 0.7215321704448276}
149;"
  df = df[['cp', 'thalachh', 'oldpeak', 'slp', 'caa']]
  # Apply one-hot-encoding to 'cp' and 'slp' columns
  df = pd.get_dummies(df, columns=['cp', 'slp'])
  # Remove rows with missing values
  df.dropna(inplace=True)
  
  return df
";{0: 0.7710991219211392}
150;"
  df = df[['age', 'chol', 'thalachh', 'cp', 'oldpeak']]
  df = pd.get_dummies(df, columns=['cp'], drop_first=True)
  df.dropna(inplace=True)
  
  return df
";{0: 0.7471364289360893}
151;"
  return df[['cp', 'thalachh', 'oldpeak', 'caa', 'exng']]  # Updated to include 'caa' and 'oldpeak' columns
";{0: 0.7884403709471843}
153;"
  df.dropna(inplace=True)
  df = df[['age', 'sex', 'cp', 'thalachh', 'oldpeak']]
  
  return df
";{0: 0.7462785388127854}
154;"
  df.dropna(inplace=True)
  
  return df[['age', 'exng', 'thalachh', 'cp', 'oldpeak']]
";{0: 0.7536799725045417}
155;"
  # Selecting only the necessary columns
  df = df[['age', 'sex', 'cp', 'trtbps', 'chol']]
  
  return df
";{0: 0.7146806703474187}
156;"
  df = df[['age', 'sex', 'cp', 'trtbps', 'chol']]
  df['sex'] = df['sex'].apply(lambda x: 1 if x == 'Male' else 0)
  df = pd.get_dummies(df, columns=['cp'], drop_first=True)
  df.dropna(inplace=True)
  return df
";{0: 0.7175240003340035}
157;"
  df = df[['age', 'chol', 'thalachh', 'cp', 'oldpeak']]
  df = pd.get_dummies(df, columns=['cp'], drop_first=True)
  df.dropna(inplace=True)
  
  return df
";{0: 0.7491525579683473}
158;"
  df.fillna(df.mean(), inplace=True)
  return df[['age', 'sex', 'cp', 'trtbps', 'chol']]
";{0: 0.7146806703474187}
159;"
  df.dropna(inplace=True)
  
  return df[['age', 'sex', 'thalachh', 'cp', 'oldpeak']]
";{0: 0.7596118721461187}
160;"
  # Handling missing values by filling with mean
  df.fillna(df.mean(), inplace=True)
  
  # Selecting the five most important columns
  df = df[['age', 'sex', 'cp', 'trtbps', 'chol']]
  
  return df
";{0: 0.7120818002909214}
