17;"
  df = df[['Account length', 'Total day minutes', 'Total eve minutes', 'Customer service calls', 
           'International plan', 'Voice mail plan', 'Number vmail messages', 'State']]
  
  # One-hot encoding for categorical columns like 'State', 'International plan', and 'Voice mail plan'
  df = pd.get_dummies(df, columns=['State', 'International plan', 'Voice mail plan'])
  
  # Dropping NA values
  df.dropna(inplace=True)
  
  return df
";{0: 0.31478196228315297}
20;"
  # Selecting the 8 most important columns
  df = df[['Total day minutes', 'Total day calls', 'Total day charge', 'Total eve minutes', 
           'Total eve calls', 'Total eve charge', 'Total night minutes', 'Customer service calls']]
  
  # Returning the updated dataframe
  return df
";{0: 0.30751985142229044}
21;"
  df = df[['Total day minutes', 'Total day calls', 'Total day charge', 'Total eve minutes', 
           'Total eve calls', 'Total eve charge', 'Total night minutes', 'Customer service calls']]
  
  # Returning the updated dataframe
  return df
";{0: 0.30381827323003796}
22;"
  # Selecting important columns
  df = df[['State', 'Account length', 'International plan', 'Voice mail plan', 'Number vmail messages',
           'Total day minutes', 'Total eve minutes', 'Total night minutes']]
  
  # Handling missing values
  df.dropna(axis=0, how='any', inplace=True)
  
  # One-hot encoding categorical variables
  df = pd.get_dummies(df, columns=['State', 'International plan', 'Voice mail plan'], drop_first=True)
  
  return df
";{0: 0.2591897859301879}
23;"
  return df[['Total day minutes', 'Total day calls', 'Total day charge', 'Total eve minutes', 
             'Total eve calls', 'Total eve charge', 'Total night minutes', 'Customer service calls']]
";{0: 0.3032406050370122}
24;"
  return df[['Total day minutes', 'Total day calls', 'Total day charge', 'Total eve minutes', 
             'Total eve calls', 'Total eve charge', 'Total night minutes', 'Customer service calls']]
";{0: 0.3088146421479755}
25;"
  df = df[['State', 'Account length', 'International plan', 'Voice mail plan',
          'Number vmail messages', 'Total day minutes', 'Total eve minutes',
          'Customer service calls']]
  
  df = pd.get_dummies(df, columns=['State', 'International plan', 'Voice mail plan'])
  
  df.dropna(inplace=True)
  
  return df
";{0: 0.31015653148322553}
27;"
  # Selecting specific columns
  df = df[['State', 'Account length', 'International plan', 'Voice mail plan', 'Number vmail messages',
           'Total day minutes', 'Total eve minutes', 'Total night minutes']]
  
  # Dropping rows with missing values
  df.dropna(inplace=True)
  
  # One-hot encoding categorical variables
  df = pd.get_dummies(df, columns=['State', 'International plan', 'Voice mail plan'], drop_first=True)
  
  return df
";{0: 0.2618387925527045}
28;"
  df = df[['State', 'International plan', 'Voice mail plan', 'Number vmail messages', 'Total day minutes', 'Total eve minutes', 'Total night minutes', 'Total intl minutes']]
  
  df = pd.get_dummies(df, columns=['State', 'International plan', 'Voice mail plan'])
  
  df.dropna(inplace=True)
  
  return df
";{0: 0.29603042942459}
29;"
  df = df[['State', 'Account length', 'International plan', 'Voice mail plan', 'Number vmail messages', 
           'Total day minutes', 'Total eve minutes', 'Total night minutes']]
  
  # Handling missing values
  df.dropna(axis=0, how='any', inplace=True)
  
  # One-hot encoding categorical variables
  df = pd.get_dummies(df, columns=['State', 'International plan', 'Voice mail plan'], drop_first=True)
  
  # Feature scaling for numeric columns
  numeric_cols = ['Account length', 'Number vmail messages', 'Total day minutes', 'Total eve minutes','Total night minutes']
  df[numeric_cols] = (df[numeric_cols] - df[numeric_cols].mean()) / df[numeric_cols].std()
  
  return df
";{0: 0.33041557655848647}
30;"
  df = df[['State', 'International plan', 'Voice mail plan', 'Number vmail messages', 'Total day minutes', 'Total eve minutes', 'Total night minutes', 'Total intl minutes']]
  df = pd.get_dummies(df, columns=['State', 'International plan', 'Voice mail plan'])
  df.dropna(inplace=True)
  
  return df
";{0: 0.28771126134139835}
31;"
  df = df[['State', 'International plan', 'Voice mail plan', 'Number vmail messages', 'Total day minutes', 'Total eve minutes', 'Total night minutes', 'Total intl minutes']]
  df = pd.get_dummies(df, columns=['State', 'International plan', 'Voice mail plan'])
  df.dropna(inplace=True)
  
  return df
";{0: 0.29311072139539296}
32;"
  return df[['Total day minutes', 'Total day calls', 'Total day charge', 'Total eve minutes', 
             'Total eve calls', 'Total eve charge', 'Total night minutes', 'Customer service calls']]
";{0: 0.3032406050370122}
33;"
  df = df[['State', 'Account length', 'International plan', 'Voice mail plan', 'Number vmail messages',
           'Total day minutes', 'Total eve minutes', 'Total night minutes']]
  
  # Handling missing values
  df.dropna(axis=0, how='any', inplace=True)
  
  # One-hot encoding categorical variables
  df = pd.get_dummies(df, columns=['State', 'International plan', 'Voice mail plan'], drop_first=True)
  
  # Feature scaling for numerical columns
  df[['Account length', 'Number vmail messages', 'Total day minutes', 'Total eve minutes', 'Total night minutes']] /= df[['Account length', 'Number vmail messages', 'Total day minutes', 'Total eve minutes', 'Total night minutes']].max()
  
  return df
";{0: 0.24445975435349648}
34;"
  df = df[['State', 'Account length', 'International plan', 'Voice mail plan', 'Number vmail messages',
           'Total day minutes', 'Total eve minutes', 'Total night minutes']]
  
  df.dropna(axis=0, how='any', inplace=True)
  
  df = pd.get_dummies(df, columns=['State', 'International plan', 'Voice mail plan'], drop_first=True)
  
  df[['Account length', 'Number vmail messages', 'Total day minutes', 'Total eve minutes', 'Total night minutes']] /= df[['Account length', 'Number vmail messages', 'Total day minutes', 'Total eve minutes', 'Total night minutes']].max()
  
  return df
";{0: 0.24748704963885632}
35;"
  df = df[['State', 'Account length', 'International plan', 'Voice mail plan', 'Number vmail messages',
           'Total day minutes', 'Total eve minutes', 'Total night minutes']]
  
  df.dropna(inplace=True)
  
  df = pd.get_dummies(df, columns=['State', 'International plan', 'Voice mail plan'], drop_first=True)
  
  return df
";{0: 0.2625053167996602}
36;"
  df = df[['State', 'Account length', 'International plan', 'Voice mail plan', 'Number vmail messages',
           'Total day minutes', 'Total eve minutes', 'Total night minutes']]
  
  df.dropna(inplace=True)
  
  df = pd.get_dummies(df, columns=['State', 'International plan', 'Voice mail plan'], drop_first=True)
  
  return df
";{0: 0.25645641603943836}
37;"
  df = df[['State', 'Account length', 'International plan', 'Voice mail plan', 'Number vmail messages',
           'Total day minutes', 'Total eve minutes', 'Total night minutes']]
  
  df.dropna(axis=0, how='any', inplace=True)
  
  df = pd.get_dummies(df, columns=['State', 'International plan', 'Voice mail plan'], drop_first=True)
  
  df[['Account length', 'Number vmail messages', 'Total day minutes', 'Total eve minutes', 'Total night minutes']] /= df[['Account length', 'Number vmail messages', 'Total day minutes', 'Total eve minutes', 'Total night minutes']].max()
  
  df = df.select_dtypes(include=[np.number])
  
  return df
";{0: 0.2560794280966137}
38;"
  df = df[['State', 'International plan', 'Voice mail plan', 'Number vmail messages', 'Total day minutes', 'Total eve minutes', 'Total night minutes', 'Total intl minutes']]
  df = pd.get_dummies(df, columns=['State', 'International plan', 'Voice mail plan'])
  df.dropna(inplace=True)
  
  return df
";{0: 0.2889727179295525}
39;"
  df = df[['Account length', 'Total day minutes', 'Total eve minutes', 'Customer service calls',
           'International plan', 'Voice mail plan', 'Number vmail messages', 'State']]
  
  # One-hot encoding for categorical columns like 'State', 'International plan', and 'Voice mail plan'
  df = pd.get_dummies(df, columns=['State', 'International plan', 'Voice mail plan'])
  
  # Dropping NA values
  df.dropna(inplace=True)
  
  return df
";{0: 0.3182646395913336}
40;"
  df = df[['State', 'International plan', 'Voice mail plan', 'Number vmail messages', 'Total day minutes', 'Total eve minutes', 'Total night minutes', 'Total intl minutes']]
  
  # One-hot encoding for categorical features
  df = pd.get_dummies(df, columns=['State', 'International plan', 'Voice mail plan'])
  
  # Dropping NA values
  df.dropna(inplace=True)
  
  return df
";{0: 0.2901910133661959}
41;"
  df = df[['State', 'Account length', 'International plan', 'Voice mail plan', 'Number vmail messages',
           'Total day minutes', 'Total eve minutes', 'Total night minutes']]
  
  df.dropna(inplace=True)
  
  df = pd.get_dummies(df, columns=['State', 'International plan', 'Voice mail plan'], drop_first=True)
  
  return df
";{0: 0.26283439235714023}
42;"
  df = df[['State', 'Account length', 'International plan', 'Voice mail plan', 'Number vmail messages',
           'Total day minutes', 'Total eve minutes', 'Total night minutes']]

  # Handling missing values
  df.dropna(axis=0, how='any', inplace=True)

  # One-hot encoding categorical variables
  df = pd.get_dummies(df, columns=['State', 'International plan', 'Voice mail plan'], drop_first=True)

  return df
";{0: 0.2543332737889076}
43;"
  df = df[['Total day minutes', 'Total day calls', 'Total day charge', 'Total eve minutes', 
           'Total eve calls', 'Total eve charge', 'Total night minutes', 'Customer service calls']]
  
  return df
";{0: 0.3052059052059052}
44;"
  df = df[['Total day minutes', 'Customer service calls', 'Total intl minutes', 'International plan',
           'Total day calls', 'Total eve minutes', 'Voice mail plan', 'Total eve calls']]
  
  # Handling missing values if any
  df.dropna(inplace=True)

  # One-hot encoding categorical variables
  df = pd.get_dummies(df, columns=['International plan', 'Voice mail plan'])
  
  return df
";{0: 0.3135665695774829}
45;"
  df = df[['Total day minutes', 'Total day calls', 'Total day charge', 'Total eve minutes', 
           'Total eve calls', 'Total eve charge', 'Total night minutes', 'Customer service calls']]
  
  return df
";{0: 0.3088146421479755}
46;"
  return df[['Total day minutes', 'Total day calls', 'Total day charge', 'Total eve minutes', 
             'Total eve calls', 'Total eve charge', 'Total night minutes', 'Customer service calls']]
";{0: 0.3088146421479755}
47;"
  df = df[['Total day minutes', 'Customer service calls', 'Total intl minutes', 'International plan',
           'Total day calls', 'Total eve minutes', 'Voice mail plan', 'Total eve calls']]
  
  # Handling missing values if any
  df.dropna(inplace=True)

  # One-hot encoding categorical variables
  df = pd.get_dummies(df, columns=['International plan', 'Voice mail plan'])
  
  return df
";{0: 0.311959079734699}
48;"
  df = df[['State', 'Account length', 'International plan', 'Voice mail plan', 'Number vmail messages',
           'Total day minutes', 'Total eve minutes', 'Total night minutes']]
  
  df.dropna(inplace=True)
  
  df = pd.get_dummies(df, columns=['State', 'International plan', 'Voice mail plan'], drop_first=True)
  
  return df
";{0: 0.2616392098619669}
49;"
  return df[['Total day minutes', 'Total day calls', 'Total day charge', 'Total eve minutes', 
             'Total eve calls', 'Total eve charge', 'Total night minutes', 'Customer service calls']]
";{0: 0.3108179032707335}
50;"
  df = df[['Account length', 'Total day minutes', 'Total eve minutes', 'Customer service calls',
           'International plan', 'Voice mail plan', 'Number vmail messages', 'State']]
  
  # One-hot encoding for categorical columns like 'State', 'International plan', and 'Voice mail plan'
  df = pd.get_dummies(df, columns=['State', 'International plan', 'Voice mail plan'])
  
  # Dropping NA values
  df.dropna(inplace=True)
  
  return df
";{0: 0.31667905400574803}
51;"
  df = df[['Total day minutes', 'Customer service calls', 'Total intl minutes', 'International plan',
           'Total day calls', 'Total eve minutes', 'Voice mail plan', 'Total eve calls']]
  
  # Handling missing values if any
  df.dropna(inplace=True)

  # One-hot encoding categorical variables
  df = pd.get_dummies(df, columns=['International plan', 'Voice mail plan'])
  
  return df
";{0: 0.3135665695774829}
52;"
  df = df[['State', 'Account length', 'International plan', 'Voice mail plan', 'Number vmail messages', 
           'Total day minutes', 'Total eve minutes', 'Total night minutes']]
  
  # Handling missing values
  df.dropna(axis=0, how='any', inplace=True)
  
  # One-hot encoding categorical variables
  df = pd.get_dummies(df, columns=['State', 'International plan', 'Voice mail plan'], drop_first=True)
  
  # Feature scaling for numeric columns
  numeric_cols = ['Account length', 'Number vmail messages', 'Total day minutes', 'Total eve minutes','Total night minutes']
  df[numeric_cols] = (df[numeric_cols] - df[numeric_cols].mean()) / df[numeric_cols].std()
  
  return df
";{0: 0.3360822432251531}
53;"
  # Selecting the specified columns
  df = df[['Total day minutes', 'Customer service calls', 'Total intl minutes', 'International plan',
           'Total day calls', 'Total eve minutes', 'Voice mail plan', 'Total eve calls']]
  
  # Dropping rows with missing values
  df.dropna(inplace=True)

  # One-hot encoding categorical variables
  df = pd.get_dummies(df, columns=['International plan', 'Voice mail plan'])
  
  return df
";{0: 0.31658451053462644}
54;"
  # Selecting the columns with the most important features
  df = df[['Total day minutes', 'Customer service calls', 'Total intl minutes', 'International plan',
           'Total day calls', 'Total eve minutes', 'Voice mail plan', 'Total eve calls']]
  
  # Handling missing values by dropping rows with any NA values
  df.dropna(inplace=True)

  # Performing one-hot encoding for categorical variables
  df = pd.get_dummies(df, columns=['International plan', 'Voice mail plan'])
  
  return df
";{0: 0.3173644851401044}
55;"
  # Reordering columns to have numerical features first
  df = df[['Account length', 'Number vmail messages', 'Total day minutes', 'Total eve minutes',
           'Customer service calls', 'State', 'International plan', 'Voice mail plan']]
  
  # One-hot encoding for categorical columns like 'State', 'International plan', and 'Voice mail plan'
  df = pd.get_dummies(df, columns=['State', 'International plan', 'Voice mail plan'])
  
  # Dropping NA values
  df.dropna(inplace=True)
  
  return df
";{0: 0.32179470026425144}
56;"
  df = df[['State', 'Account length', 'International plan', 'Voice mail plan', 'Number vmail messages',
           'Total day minutes', 'Total eve minutes', 'Total night minutes']]
  
  # Dropping rows with missing values
  df.dropna(inplace=True)
  
  # One-hot encoding categorical variables
  df = pd.get_dummies(df, columns=['State', 'International plan', 'Voice mail plan'], drop_first=True)
  
  # Normalizing numerical columns
  df[['Account length', 'Number vmail messages', 'Total day minutes', 'Total eve minutes', 'Total night minutes']] /= df[['Account length', 'Number vmail messages', 'Total day minutes', 'Total eve minutes', 'Total night minutes']].max()
  
  return df
";{0: 0.25315106304480517}
57;"
  # Selects the 8 most important columns from the dataset
  df = df[['Total day minutes', 'Total day calls', 'Total day charge', 'Total eve minutes', 
           'Total eve calls', 'Total eve charge', 'Total night minutes', 'Customer service calls']]
  
  # Returns the updated dataframe
  return df
";{0: 0.3071004013679173}
58;"
  df = df[['Total day minutes', 'Customer service calls', 'Total intl minutes', 'International plan',
           'Total day calls', 'Total eve minutes', 'Voice mail plan', 'Total eve calls']]
  
  df.dropna(inplace=True)
  
  df = pd.get_dummies(df, columns=['International plan', 'Voice mail plan'])
  
  return df
";{0: 0.3095353656980817}
59;"
  df = df[['Total day minutes', 'Customer service calls', 'Total intl minutes', 'International plan',
           'Total day calls', 'Total eve minutes', 'Voice mail plan', 'Total eve calls']]
  
  df.dropna(inplace=True)
  df = pd.get_dummies(df, columns=['International plan', 'Voice mail plan'])
  
  return df
";{0: 0.3173644851401044}
60;"
  df = df[['State', 'Account length', 'International plan', 'Voice mail plan', 'Number vmail messages',
           'Total day minutes', 'Total eve minutes', 'Total night minutes']]
  
  df.dropna(axis=0, how='any', inplace=True)
  
  df = pd.get_dummies(df, columns=['State', 'International plan', 'Voice mail plan'], drop_first=True)
  
  df[['Account length', 'Number vmail messages', 'Total day minutes', 'Total eve minutes', 'Total night minutes']] /= df[['Account length', 'Number vmail messages', 'Total day minutes', 'Total eve minutes', 'Total night minutes']].max()
  
  return df
";{0: 0.2525623184560606}
61;"
  df = df[['State', 'Account length', 'International plan', 'Voice mail plan',
          'Number vmail messages', 'Total day minutes', 'Total eve minutes',
          'Customer service calls']]
  
  # One-hot encoding for categorical columns like 'State', 'International plan', and 'Voice mail plan'
  df = pd.get_dummies(df, columns=['State', 'International plan', 'Voice mail plan'])
  
  # Dropping NA values
  df.dropna(inplace=True)
  
  # Normalizing numerical columns
  
  return df
";{0: 0.31746652604154224}
62;"
  df = df[['State', 'Account length', 'International plan', 'Voice mail plan', 'Number vmail messages',
           'Total day minutes', 'Total eve minutes', 'Total night minutes']]
  
  # Handling missing values
  df.dropna(axis=0, how='any', inplace=True)
  
  # One-hot encoding categorical variables
  df = pd.get_dummies(df, columns=['State', 'International plan', 'Voice mail plan'], drop_first=True)
  
  return df
";{0: 0.2610843286412282}
63;"
  df = df[['Total day minutes', 'Total day calls', 'Total day charge', 'Total eve minutes', 
           'Total eve calls', 'Total eve charge', 'Total night minutes', 'Customer service calls']]
  
  # Additional preprocessing steps can be added here

  return df
";{0: 0.3104262337795272}
64;"
  df = df[['State', 'Account length', 'International plan', 'Voice mail plan',
          'Number vmail messages', 'Total day minutes', 'Total eve minutes',
          'Customer service calls']]
  
  # One-hot encoding for categorical columns like 'State', 'International plan', and 'Voice mail plan'
  df = pd.get_dummies(df, columns=['State', 'International plan', 'Voice mail plan'])
  
  # Dropping NA values
  df.dropna(inplace=True)
  
  # Normalizing numerical columns
  df['Account length'] = (df['Account length'] - df['Account length'].mean()) / df['Account length'].std()
  df['Number vmail messages'] = (df['Number vmail messages'] - df['Number vmail messages'].mean()) / df['Number vmail messages'].std()
  df['Total day minutes'] = (df['Total day minutes'] - df['Total day minutes'].mean()) / df['Total day minutes'].std()
  df['Total eve minutes'] = (df['Total eve minutes'] - df['Total eve minutes'].mean()) / df['Total eve minutes'].std()
  df['Customer service calls'] = (df['Customer service calls'] - df['Customer service calls'].mean()) / df['Customer service calls'].std()
  
  return df
";{0: 0.47034657198098334}
65;"
  df = df[['State', 'Account length', 'International plan', 'Voice mail plan',
          'Number vmail messages', 'Total day minutes', 'Total eve minutes',
          'Customer service calls']]
  
  df = pd.get_dummies(df, columns=['State', 'International plan', 'Voice mail plan'])
  
  df.dropna(inplace=True)
  
  df['Account length'] = (df['Account length'] - df['Account length'].mean()) / df['Account length'].std()
  df['Number vmail messages'] = (df['Number vmail messages'] - df['Number vmail messages'].mean()) / df['Number vmail messages'].std()
  df['Total day minutes'] = (df['Total day minutes'] - df['Total day minutes'].mean()) / df['Total day minutes'].std()
  df['Total eve minutes'] = (df['Total eve minutes'] - df['Total eve minutes'].mean()) / df['Total eve minutes'].std()
  df['Customer service calls'] = (df['Customer service calls'] - df['Customer service calls'].mean()) / df['Customer service calls'].std()
  
  return df
";{0: 0.46956659737550543}
67;"
  df = df[['Total day minutes', 'Customer service calls', 'Total intl minutes', 'International plan',
           'Total day calls', 'Total eve minutes', 'Voice mail plan', 'Total eve calls']]
  
  df.dropna(inplace=True)
  
  df = pd.get_dummies(df, columns=['International plan', 'Voice mail plan'])
  
  return df
";{0: 0.311959079734699}
68;"
  df = df[['State', 'Account length', 'International plan', 'Voice mail plan',
          'Number vmail messages', 'Total day minutes', 'Total eve minutes',
          'Customer service calls']]
  
  # One-hot encoding for categorical columns like 'State', 'International plan', and 'Voice mail plan'
  df = pd.get_dummies(df, columns=['State', 'International plan', 'Voice mail plan'])
  
  # Dropping NA values
  df.dropna(inplace=True)
  
  # Normalizing numerical columns
  df[['Account length', 'Number vmail messages', 'Total day minutes', 'Total eve minutes', 'Customer service calls']] = (
      df[['Account length', 'Number vmail messages', 'Total day minutes', 'Total eve minutes', 'Customer service calls']] /
      df[['Account length', 'Number vmail messages', 'Total day minutes', 'Total eve minutes', 'Customer service calls']].max()
  )
  
  return df
";{0: 0.3161279651490566}
69;"
  # Selecting the desired columns
  df = df[['Total day minutes', 'Total day calls', 'Total day charge', 'Total eve minutes',
           'Total eve calls', 'Total eve charge', 'Total night minutes', 'Customer service calls']]
  
  # Return the updated dataframe
  return df
";{0: 0.3144430448778275}
70;"
  df = df[['State', 'Account length', 'International plan', 'Voice mail plan', 'Number vmail messages',
           'Total day minutes', 'Total eve minutes', 'Total night minutes']]
  
  df.dropna(axis=0, how='any', inplace=True)
  
  df = pd.get_dummies(df, columns=['State', 'International plan', 'Voice mail plan'], drop_first=True)
  
  df[['Account length', 'Number vmail messages', 'Total day minutes', 'Total eve minutes', 'Total night minutes']] = (df[['Account length', 'Number vmail messages', 'Total day minutes', 'Total eve minutes', 'Total night minutes']] - df[['Account length', 'Number vmail messages', 'Total day minutes', 'Total eve minutes', 'Total night minutes']].mean()) / df[['Account length', 'Number vmail messages', 'Total day minutes', 'Total eve minutes', 'Total night minutes']].std()
  
  return df
";{0: 0.33525442865561667}
71;"
  # Selecting the 8 most important columns
  df = df[['Total day minutes', 'Total day calls', 'Total day charge', 'Total eve minutes',
           'Total eve calls', 'Total eve charge', 'Total night minutes', 'Customer service calls']]
  
  # Return the updated dataframe
  return df
";{0: 0.3069896287287592}
72;"
  df = df[['State', 'International plan', 'Voice mail plan', 'Number vmail messages', 'Total day minutes', 'Total eve minutes', 'Total night minutes', 'Total intl minutes']]
  
  # One-hot encoding for categorical features
  df = pd.get_dummies(df, columns=['State', 'International plan', 'Voice mail plan'])
  
  # Dropping NA values
  df.dropna(inplace=True)
  
  return df
";{0: 0.292476002258611}
73;"
  # Selecting specified columns
  df = df[['State', 'Account length', 'International plan', 'Voice mail plan', 'Number vmail messages',
           'Total day minutes', 'Total eve minutes', 'Total night minutes']]
  
  # Dropping rows with missing values
  df.dropna(inplace=True)
  
  # One-hot encoding categorical variables
  df = pd.get_dummies(df, columns=['State', 'International plan', 'Voice mail plan'], drop_first=True)
  
  return df
";{0: 0.25348939193236747}
74;"
  return df[['Total day minutes', 'Total day calls', 'Total day charge', 'Total eve minutes', 
             'Total eve calls', 'Total eve charge', 'Total night minutes', 'Customer service calls']]
";{0: 0.3083021800002932}
75;"
  df = df[['Total day minutes', 'Total day calls', 'Total day charge', 'Total eve minutes',
           'Total eve calls', 'Total eve charge', 'Total night minutes', 'Customer service calls']]
  
  # Return the updated dataframe
  return df
";{0: 0.3088146421479755}
76;"
  df = df[['Total day minutes', 'Customer service calls', 'Total intl minutes', 'International plan',
           'Total day calls', 'Total eve minutes', 'Voice mail plan', 'Total eve calls']]
  
  df.dropna(inplace=True)
  
  df = pd.get_dummies(df, columns=['International plan', 'Voice mail plan'])
  
  return df
";{0: 0.3195693215554671}
77;"
  df = df[['Total day minutes', 'Customer service calls', 'Total intl minutes', 'International plan',
           'Total day calls', 'Total eve minutes', 'Voice mail plan', 'Total eve calls']]
  
  df.dropna(inplace=True)

  df = pd.get_dummies(df, columns=['International plan', 'Voice mail plan'])
  
  return df
";{0: 0.31389994677623717}
78;"
  df = df[['Total day minutes', 'Customer service calls', 'Total intl minutes', 'International plan',
           'Total day calls', 'Total eve minutes', 'Voice mail plan', 'Total eve calls']]
  
  # Dropping rows with missing values
  df.dropna(inplace=True)

  # One-hot encoding categorical variables
  df = pd.get_dummies(df, columns=['International plan', 'Voice mail plan'])
  
  return df
";{0: 0.3135665695774829}
79;"
  df = df[['State', 'Account length', 'International plan', 'Voice mail plan',
          'Number vmail messages', 'Total day minutes', 'Total eve minutes',
          'Customer service calls']]
  
  df = pd.get_dummies(df, columns=['State', 'International plan', 'Voice mail plan'])
  
  df.dropna(inplace=True)
  
  df[['Account length', 'Number vmail messages', 'Total day minutes', 'Total eve minutes', 'Customer service calls']] = (
    df[['Account length', 'Number vmail messages', 'Total day minutes', 'Total eve minutes', 'Customer service calls']] /
    df[['Account length', 'Number vmail messages', 'Total day minutes', 'Total eve minutes', 'Customer service calls']].max()
  )
  
  return df
";{0: 0.32606810663282226}
80;"
  df = df[['Total day minutes', 'Customer service calls', 'Total intl minutes', 'International plan', 'Total day calls', 'Total eve minutes', 'Voice mail plan', 'Total eve calls']]
  
  df.dropna(inplace=True)
  
  df = pd.get_dummies(df, columns=['International plan', 'Voice mail plan'])
  
  return df
";{0: 0.31693774260809865}
81;"
  return df[['Total day minutes', 'Total day calls', 'Total day charge', 'Total eve minutes', 
             'Total eve calls', 'Total eve charge', 'Total night minutes', 'Customer service calls']]
";{0: 0.30625626047312793}
82;"
  return df[['Total day minutes', 'Total day calls', 'Total day charge', 'Total eve minutes', 
             'Total eve calls', 'Total eve charge', 'Total night minutes', 'Customer service calls']]
";{0: 0.31375291375291375}
83;"
  return df[['Total day minutes', 'Total day calls', 'Total day charge', 'Total eve minutes', 
             'Total eve calls', 'Total eve charge', 'Total night minutes', 'Customer service calls']]
";{0: 0.3020206846293803}
84;"
  df = df[['Total day minutes', 'Customer service calls', 'Total intl minutes', 'International plan',
           'Total day calls', 'Total eve minutes', 'Voice mail plan', 'Total eve calls']]
  
  df.dropna(inplace=True)
  
  df = pd.get_dummies(df, columns=['International plan', 'Voice mail plan'])
  
  return df
";{0: 0.3143061636607303}
85;"
  df = df[['Account length', 'Total day minutes', 'Total eve minutes', 'Customer service calls',
           'International plan', 'Voice mail plan', 'Number vmail messages', 'State']]
  
  df = pd.get_dummies(df, columns=['State', 'International plan', 'Voice mail plan'])
  
  df.dropna(inplace=True)
  
  df[['Account length', 'Number vmail messages', 'Total day minutes', 
      'Total eve minutes', 'Customer service calls']] = (
    df[['Account length', 'Number vmail messages', 'Total day minutes',
        'Total eve minutes', 'Customer service calls']] / 
    df[['Account length', 'Number vmail messages', 'Total day minutes',
        'Total eve minutes', 'Customer service calls']].max()
  )
  
  return df
";{0: 0.31532985159926524}
